tier,role,target,stat,age_bucket,pt_bucket,history_bucket,n,mean_error,rmse,cov80
marcel,P,2021,k_pct,25-27,150-400,3+,17,-0.010670937807663127,0.03164609546121193,
marcel,P,2021,k_pct,25-27,<150,1,18,0.02023363714670765,0.05568950600783137,
marcel,P,2021,k_pct,25-27,<150,2,22,0.008545442782257164,0.04483948013801836,
marcel,P,2021,k_pct,25-27,<150,3+,24,-0.019988100880385287,0.03916160510927398,
marcel,P,2021,k_pct,28-30,150-400,2,3,-0.01606977322095867,0.03390311976206709,
marcel,P,2021,k_pct,28-30,150-400,3+,33,-0.0059827609312019525,0.02914345172972,
marcel,P,2021,k_pct,28-30,<150,1,4,-0.004680288188352261,0.021251882868192396,
marcel,P,2021,k_pct,28-30,<150,2,18,-0.005075554539127287,0.042401405640535315,
marcel,P,2021,k_pct,28-30,<150,3+,40,-0.008119043377681339,0.04491000815750512,
marcel,P,2021,k_pct,31-33,150-400,1,1,0.03404846749390175,0.03404846749390175,
marcel,P,2021,k_pct,31-33,150-400,3+,21,0.001476279034709004,0.04485510062488631,
marcel,P,2021,k_pct,31-33,<150,1,1,-0.07023224101299277,0.07023224101299277,
marcel,P,2021,k_pct,31-33,<150,2,9,0.01414965810782345,0.039972141879394914,
marcel,P,2021,k_pct,31-33,<150,3+,34,-0.029538467835996774,0.06867776235046333,
marcel,P,2021,k_pct,<=24,150-400,1,3,0.0028021738249099162,0.03839397023199297,
marcel,P,2021,k_pct,<=24,150-400,2,3,-0.016066549019527775,0.03328077736051671,
marcel,P,2021,k_pct,<=24,150-400,3+,2,-0.004355628596175087,0.023983146952711424,
marcel,P,2021,k_pct,<=24,<150,1,14,0.008136839844176368,0.03168879092582892,
marcel,P,2021,k_pct,<=24,<150,2,4,-0.0013652399980618561,0.031056737665377115,
marcel,P,2021,k_pct,<=24,<150,3+,2,0.08246696297931679,0.08255139021569927,
marcel,P,2021,k_pct,>=34,150-400,3+,15,0.011030158939645703,0.032282325883600436,
marcel,P,2021,k_pct,>=34,<150,1,4,-0.006162375429913748,0.03497254944490769,
marcel,P,2021,k_pct,>=34,<150,2,3,0.01312685816212951,0.04978416906043915,
marcel,P,2021,k_pct,>=34,<150,3+,20,0.004568012158474676,0.04648250315098684,
marcel,P,2022,k_pct,25-27,150-400,1,13,-0.0001447330639741352,0.04862020876430266,
marcel,P,2022,k_pct,25-27,150-400,2,12,0.024712634507338908,0.056375636611550685,
marcel,P,2022,k_pct,25-27,150-400,3+,17,-0.025355757275165265,0.06343997145780357,
marcel,P,2022,k_pct,25-27,<150,1,15,0.021625784076230354,0.04410761893353531,
marcel,P,2022,k_pct,25-27,<150,2,8,0.004883559147985038,0.04277450026155052,
marcel,P,2022,k_pct,25-27,<150,3+,5,0.02081298204701524,0.0629596320340164,
marcel,P,2022,k_pct,25-27,>400,1,2,-0.006138140449889574,0.03294980599820538,
marcel,P,2022,k_pct,25-27,>400,2,9,-0.005504587196583034,0.034463664577685696,
marcel,P,2022,k_pct,25-27,>400,3+,24,0.023744015239454054,0.03385529182636442,
marcel,P,2022,k_pct,28-30,150-400,1,3,0.057253293401213365,0.05747652379260858,
marcel,P,2022,k_pct,28-30,150-400,2,5,0.018543491557356018,0.038511690645985766,
marcel,P,2022,k_pct,28-30,150-400,3+,31,0.001372459230712506,0.046956459939725866,
marcel,P,2022,k_pct,28-30,<150,1,8,-0.021595178156999642,0.051353448457065416,
marcel,P,2022,k_pct,28-30,<150,2,5,0.029508765109714803,0.05918540118249718,
marcel,P,2022,k_pct,28-30,<150,3+,8,-0.018491139859334777,0.04469141487674732,
marcel,P,2022,k_pct,28-30,>400,2,6,0.04303217536309149,0.04922662468547562,
marcel,P,2022,k_pct,28-30,>400,3+,30,0.012875186271301506,0.029691267356728772,
marcel,P,2022,k_pct,31-33,150-400,2,3,-0.0034253792080838194,0.02986397526536824,
marcel,P,2022,k_pct,31-33,150-400,3+,23,0.0022380657279655724,0.03369027366769729,
marcel,P,2022,k_pct,31-33,<150,1,1,0.06307766090318626,0.06307766090318626,
marcel,P,2022,k_pct,31-33,<150,2,4,0.05936426676646032,0.06009709382870091,
marcel,P,2022,k_pct,31-33,<150,3+,3,0.01504080428900453,0.02720115812714278,
marcel,P,2022,k_pct,31-33,>400,2,1,0.009926040205044673,0.009926040205044673,
marcel,P,2022,k_pct,31-33,>400,3+,21,0.006649978802733351,0.0307396400039641,
marcel,P,2022,k_pct,<=24,150-400,1,2,0.012961361019771502,0.013055219153931203,
marcel,P,2022,k_pct,<=24,150-400,2,3,-0.01708390481200373,0.02003233502954746,
marcel,P,2022,k_pct,<=24,150-400,3+,1,0.04454249858624995,0.04454249858624995,
marcel,P,2022,k_pct,<=24,<150,1,7,-0.01782991169751486,0.06938830225380072,
marcel,P,2022,k_pct,<=24,<150,2,2,-0.08078127339000384,0.10690729912742447,
marcel,P,2022,k_pct,<=24,>400,1,1,0.034984075013661936,0.034984075013661936,
marcel,P,2022,k_pct,<=24,>400,2,4,0.03623705386836594,0.039918671709649835,
marcel,P,2022,k_pct,<=24,>400,3+,2,-0.029859700257788568,0.04123229826633619,
marcel,P,2022,k_pct,>=34,150-400,1,2,0.0287703740694386,0.04121679443401881,
marcel,P,2022,k_pct,>=34,150-400,2,4,-0.03791130559999449,0.04408955620146817,
marcel,P,2022,k_pct,>=34,150-400,3+,19,-0.0008630650562412192,0.04595676380148831,
marcel,P,2022,k_pct,>=34,<150,1,1,-0.076727821657682,0.076727821657682,
marcel,P,2022,k_pct,>=34,<150,2,3,-0.008133500838001826,0.03825611631566589,
marcel,P,2022,k_pct,>=34,<150,3+,4,-0.013507332183587874,0.023832321844190485,
marcel,P,2022,k_pct,>=34,>400,2,1,0.026684230679187376,0.026684230679187376,
marcel,P,2022,k_pct,>=34,>400,3+,12,0.022524662248375137,0.03522501995235103,
marcel,P,2023,k_pct,25-27,150-400,1,13,-0.015012574810495954,0.04397226900353001,
marcel,P,2023,k_pct,25-27,150-400,2,19,-0.0014036207827362232,0.03753633509583327,
marcel,P,2023,k_pct,25-27,150-400,3+,20,0.0026133272656126087,0.03370279949896357,
marcel,P,2023,k_pct,25-27,<150,1,11,0.01870674432198087,0.038399850832240255,
marcel,P,2023,k_pct,25-27,<150,2,9,0.013165931488463845,0.040613063387168656,
marcel,P,2023,k_pct,25-27,<150,3+,2,0.03039980096871142,0.035652333114708175,
marcel,P,2023,k_pct,25-27,>400,1,3,0.0014010991980059166,0.01833907318811204,
marcel,P,2023,k_pct,25-27,>400,2,9,0.010249568814303146,0.032578722893270885,
marcel,P,2023,k_pct,25-27,>400,3+,16,0.004576622019687018,0.03641545906507822,
marcel,P,2023,k_pct,28-30,150-400,1,4,-0.061919224457315195,0.09456836006798572,
marcel,P,2023,k_pct,28-30,150-400,2,9,-0.01783651547558178,0.032901092195168284,
marcel,P,2023,k_pct,28-30,150-400,3+,30,-0.028215055782152644,0.04473872909880046,
marcel,P,2023,k_pct,28-30,<150,1,3,0.008488115045756054,0.023625413863867423,
marcel,P,2023,k_pct,28-30,<150,2,5,0.01465009851804945,0.05473470363097918,
marcel,P,2023,k_pct,28-30,<150,3+,11,-0.031889870402775175,0.04325856236803611,
marcel,P,2023,k_pct,28-30,>400,2,4,0.024519331664562966,0.043734510135760005,
marcel,P,2023,k_pct,28-30,>400,3+,32,0.010454498025496372,0.037298067752535344,
marcel,P,2023,k_pct,31-33,150-400,1,3,0.015431363703441905,0.04781267878224702,
marcel,P,2023,k_pct,31-33,150-400,2,3,-0.030019197359847122,0.03239170252602981,
marcel,P,2023,k_pct,31-33,150-400,3+,32,0.004834788053090023,0.032680714477050246,
marcel,P,2023,k_pct,31-33,<150,1,4,-0.05016927944102046,0.06576917964153216,
marcel,P,2023,k_pct,31-33,<150,2,3,0.026604796528033544,0.029742412744204524,
marcel,P,2023,k_pct,31-33,<150,3+,7,-0.02151448857987405,0.054438100948627395,
marcel,P,2023,k_pct,31-33,>400,1,1,-0.015765498449999443,0.015765498449999443,
marcel,P,2023,k_pct,31-33,>400,2,3,0.006584284022098107,0.006844058912165932,
marcel,P,2023,k_pct,31-33,>400,3+,18,0.013863051400111955,0.029491627213854246,
marcel,P,2023,k_pct,<=24,150-400,1,4,0.024572801458332377,0.03911097750239563,
marcel,P,2023,k_pct,<=24,150-400,2,2,-0.004974700234382288,0.01901862187695896,
marcel,P,2023,k_pct,<=24,150-400,3+,1,0.03627202678584043,0.03627202678584043,
marcel,P,2023,k_pct,<=24,<150,1,5,0.00782716857678869,0.054962947669848765,
marcel,P,2023,k_pct,<=24,<150,2,2,0.02558203344225824,0.03483169304645468,
marcel,P,2023,k_pct,<=24,>400,1,2,0.006051647697813856,0.03820530226988482,
marcel,P,2023,k_pct,<=24,>400,2,3,-0.023773821592523177,0.03994768936317524,
marcel,P,2023,k_pct,>=34,150-400,2,3,-0.0005170144117179407,0.05656038516341587,
marcel,P,2023,k_pct,>=34,150-400,3+,12,-0.0032365498566967353,0.047701285102332694,
marcel,P,2023,k_pct,>=34,<150,2,4,-0.04196408852410527,0.05132449391811131,
marcel,P,2023,k_pct,>=34,<150,3+,3,0.016646817866367618,0.03886753907318077,
marcel,P,2023,k_pct,>=34,>400,2,2,0.03601087328110619,0.036015732588740176,
marcel,P,2023,k_pct,>=34,>400,3+,17,0.012009472069613487,0.02963443883786247,
marcel,P,2024,k_pct,25-27,150-400,1,11,0.02238090413074403,0.033100094416704674,
marcel,P,2024,k_pct,25-27,150-400,2,19,-0.010239981852255204,0.03071370691833864,
marcel,P,2024,k_pct,25-27,150-400,3+,16,0.009033273811264526,0.031496769900017145,
marcel,P,2024,k_pct,25-27,<150,1,13,0.0037671582097357423,0.05949985158566397,
marcel,P,2024,k_pct,25-27,<150,2,7,-0.036990574605459625,0.07195888483794517,
marcel,P,2024,k_pct,25-27,<150,3+,6,0.023881899625684024,0.053973243869439046,
marcel,P,2024,k_pct,25-27,>400,1,7,0.007739833334209337,0.030095651638387972,
marcel,P,2024,k_pct,25-27,>400,2,9,0.0035978704280303195,0.013987618367525179,
marcel,P,2024,k_pct,25-27,>400,3+,6,0.0007237643686207312,0.026236904914194413,
marcel,P,2024,k_pct,28-30,150-400,1,3,-0.04489317204649258,0.048075156837062136,
marcel,P,2024,k_pct,28-30,150-400,2,8,-0.00906921324193562,0.03376333798475688,
marcel,P,2024,k_pct,28-30,150-400,3+,34,0.0022606754573632234,0.03604341412978339,
marcel,P,2024,k_pct,28-30,<150,1,3,-0.036845668384972934,0.04354526441988983,
marcel,P,2024,k_pct,28-30,<150,2,9,-0.008115900504817326,0.036705341937753204,
marcel,P,2024,k_pct,28-30,<150,3+,9,-0.028307727563646592,0.04521619280563619,
marcel,P,2024,k_pct,28-30,>400,2,2,0.05297013939445411,0.055603355662551146,
marcel,P,2024,k_pct,28-30,>400,3+,31,0.0007121089000719148,0.03113888203811898,
marcel,P,2024,k_pct,31-33,150-400,1,1,0.029303502951585486,0.029303502951585486,
marcel,P,2024,k_pct,31-33,150-400,2,4,-0.012488742272942839,0.06029242637260751,
marcel,P,2024,k_pct,31-33,150-400,3+,29,0.002713542455355584,0.03108298105334348,
marcel,P,2024,k_pct,31-33,<150,1,1,0.027594554078233607,0.027594554078233607,
marcel,P,2024,k_pct,31-33,<150,2,6,-0.02849665918480195,0.04957987961432868,
marcel,P,2024,k_pct,31-33,<150,3+,5,0.015600252843601,0.02667256523254316,
marcel,P,2024,k_pct,31-33,>400,2,2,0.023577832397755093,0.024171816881223433,
marcel,P,2024,k_pct,31-33,>400,3+,21,0.015582030767714349,0.034380361301957776,
marcel,P,2024,k_pct,<=24,150-400,1,3,0.028374774328870485,0.035789132563655075,
marcel,P,2024,k_pct,<=24,150-400,2,1,-0.00930884584315192,0.00930884584315192,
marcel,P,2024,k_pct,<=24,150-400,3+,3,0.005759066777152339,0.016638381324371475,
marcel,P,2024,k_pct,<=24,<150,1,7,0.011230209476133934,0.042678736563126,
marcel,P,2024,k_pct,<=24,<150,2,1,0.026844722005957444,0.026844722005957444,
marcel,P,2024,k_pct,<=24,>400,1,3,0.0020397160579066712,0.017391030321198226,
marcel,P,2024,k_pct,<=24,>400,2,1,0.012487902543362739,0.012487902543362739,
marcel,P,2024,k_pct,<=24,>400,3+,1,-0.02943762549752435,0.02943762549752435,
marcel,P,2024,k_pct,>=34,150-400,1,1,-0.02335015243590452,0.02335015243590452,
marcel,P,2024,k_pct,>=34,150-400,2,3,-0.07449989043529646,0.09120243273673312,
marcel,P,2024,k_pct,>=34,150-400,3+,17,0.003118916156200595,0.045865110772948296,
marcel,P,2024,k_pct,>=34,<150,1,1,0.025972844853924204,0.025972844853924204,
marcel,P,2024,k_pct,>=34,<150,2,2,0.008795238712959796,0.022234831082126,
marcel,P,2024,k_pct,>=34,<150,3+,6,0.010788281212763783,0.016625456883028637,
marcel,P,2024,k_pct,>=34,>400,2,3,0.052453656808136816,0.05344007290299865,
marcel,P,2024,k_pct,>=34,>400,3+,17,-0.004177087670523645,0.026899960520136493,
